APT_Email,Presence_Email
R_761_42004,1
R_761_42082,1
R_761_42090,1
R_761_42129,1
R_761_42186,1
R_761_42209,1
R_761_42249,0
R_761_42316,0
R_761_42321,1
R_761_42323,0
R_761_42366,1
R_761_42436,1
R_761_42504,1
R_761_42524,0
R_761_42535,0
R_761_42573,0
R_761_42575,1
R_761_42891,1
R_761_42907,0
R_761_42911,0
R_761_42914,0
R_761_42916,1
R_761_42961,1
R_761_42976,1
R_761_42978,0
R_761_42979,1
R_761_43011,0
R_761_43027,1
R_761_43032,0
R_761_43053,1
R_761_43075,1
R_761_43082,1
R_761_43083,1
R_761_43108,1
R_761_43113,1
R_761_43161,0
R_761_43164,1
R_761_43219,1
R_761_43270,1
R_761_43285,1
R_761_43366,1
R_761_43433,0
R_761_43467,1
R_761_43521,0
R_761_43569,1
R_761_43577,1
R_761_43582,0
R_761_43583,1
R_761_43584,1
R_761_43585,0
R_761_43620,0
R_761_43647,1
R_761_43648,1
R_761_43735,1
R_761_43812,0
R_761_43862,1
R_761_43999,0
R_761_44016,1
R_761_44066,0
R_761_44075,0
R_761_44088,1
R_761_44092,1
R_761_44120,0
R_761_44133,1
R_761_44170,1
R_761_44258,1
R_761_44271,1
R_761_44340,1
R_761_44348,0
R_761_44349,0
R_761_44376,1
R_761_44419,1
R_761_44585,1
R_761_44596,0
R_761_44743,1
R_761_44852,1
R_761_44904,1
R_761_44905,1
R_761_44933,1
R_761_45019,1
R_761_45032,0
R_761_45098,1
R_761_45177,1
R_761_45184,0
R_761_45220,1
R_761_45272,1
R_761_45279,0
R_761_45281,1
R_761_45303,1
R_761_45307,1
R_761_45335,0
R_761_45362,0
R_761_45403,0
R_761_45499,1
R_761_45510,1
R_761_45569,1
R_761_45572,1
R_761_45574,1
R_761_45675,1
R_761_45714,0
R_761_45749,1
R_761_45810,1
R_761_45848,1
R_761_45855,1
R_761_45865,0
R_761_45872,1
R_761_45929,1
R_761_45938,1
R_761_45955,1
R_761_46011,1
R_761_46033,0
R_761_46068,0
R_761_46187,1
R_761_46256,1
R_761_46260,1
R_761_46337,0
R_761_46436,1
R_761_46505,1
R_761_46588,0
R_761_46602,1
R_761_46605,1
R_761_46621,1
R_761_46651,0
R_761_46652,1
R_761_46675,1
R_761_46712,1
R_761_46782,1
R_761_46851,0
R_761_46852,1
R_761_46983,1
R_761_46992,1
R_761_47121,1
R_761_47140,1
R_761_47147,0
R_761_47210,1
R_761_47271,0
R_761_47331,1
R_761_47608,1
R_761_47754,1
R_761_47763,1
R_761_47866,1
R_761_47868,0
R_761_47988,0
R_761_48015,0
R_761_48202,0
R_761_48223,1
R_761_48234,1
R_761_48314,1
R_761_48316,1
R_761_48324,1
R_761_48366,1
R_761_48382,1
R_761_48511,1
R_761_48759,1
R_761_49043,1
R_761_49127,1
R_761_49472,0
R_761_49479,1
R_761_49536,0
R_761_49554,1
R_761_49667,1
R_761_49702,1
R_761_49737,0
R_761_49740,0
R_761_49825,1
R_761_49903,1
R_761_49905,1
R_761_49926,1
R_761_49927,1
R_761_50034,1
R_761_50068,1
R_761_50230,1
R_761_50236,1
R_761_50325,1
R_761_50415,0
R_761_50428,1
R_761_50484,1
R_761_50552,1
R_761_50553,1
R_761_50733,0
R_761_50781,1
R_761_50941,1
R_761_50972,1
R_761_51091,1
R_761_51121,1
R_761_51126,1
R_761_51127,1
R_761_51335,1
R_761_51398,1
R_761_51567,1
R_761_51699,1
R_761_51730,0
R_761_51757,1
R_761_51917,1
R_761_51956,1
R_761_51972,1
R_761_52000,1
R_761_52014,1
R_761_52040,0
R_761_52184,0
R_761_52231,1
R_761_52281,0
R_761_52326,1
R_761_52354,1
R_761_52452,0
R_761_52496,1
R_761_52530,1
R_761_52546,0
R_761_52621,0
R_761_52728,0
R_761_52771,1
R_761_52792,1
R_761_53034,0
R_761_53035,1
R_761_53158,1
R_761_53453,1
R_761_53743,0
R_761_53803,1
R_761_53877,1
R_761_53891,1
R_761_53907,1
R_761_53953,1
R_761_54043,0
R_761_54115,1
R_761_54123,0
R_761_54244,1
R_761_54268,0
R_761_54299,1
R_761_54360,1
R_761_54604,1
R_761_54646,0
R_761_54860,1
R_761_54889,0
R_761_55011,1
R_761_55050,0
R_761_55071,1
R_761_55101,1
R_761_55429,1
R_761_55452,1
R_761_55623,1
R_761_55759,1
R_761_55760,1
R_761_55762,1
R_761_55815,1
R_761_55836,0
R_761_55868,1
R_761_55930,1
R_761_55975,1
R_761_55995,1
R_761_56065,1
R_761_56067,1
R_761_56202,1
R_761_56242,0
R_761_56341,0
R_761_56449,1
R_761_56458,1
R_761_56475,1
R_761_56528,1
R_761_56653,1
R_761_56755,0
R_761_56851,1
R_761_57136,1
R_761_57234,1
R_761_57273,0
R_761_57316,1
R_761_57332,1
R_761_57363,1
R_761_57693,0
R_761_57704,0
R_761_57752,0
R_761_57828,1
R_761_57830,1
R_761_57833,1
R_761_57908,0
R_761_57933,1
R_761_57993,0
R_761_57995,1
R_761_58017,0
R_761_58024,1
R_761_58028,1
R_761_58062,1
R_761_58063,1
R_761_58095,0
R_761_58097,1
R_761_58142,1
R_761_58149,1
R_761_58151,1
R_761_58163,1
R_761_58210,0
R_761_58271,1
R_761_58326,1
R_761_58327,1
R_761_58329,1
R_761_58332,1
R_761_58341,0
R_761_58342,1
R_761_58344,1
R_761_58402,1
R_761_58407,1
R_761_58415,1
R_761_58448,0
R_761_58450,0
R_761_58455,0
R_761_58517,1
R_761_58530,1
R_761_58549,0
R_761_58562,1
R_761_58592,0
R_761_58654,1
R_761_58704,0
R_761_58739,1
R_761_58740,0
R_761_58798,1
R_761_58818,0
R_761_58873,0
R_761_58915,1
R_761_58926,0
R_761_58928,1
R_761_58956,1
R_761_58974,1
R_761_58977,0
R_761_58997,1
R_761_59007,1
R_761_59011,1
R_761_59013,1
R_761_59014,1
R_761_59036,1
R_761_59046,1
R_761_59089,1
R_761_59175,0
R_761_59254,0
R_761_59405,1
R_761_59483,0
R_761_59497,0
R_761_59498,1
R_761_59555,0
R_761_59620,0
R_761_59621,1
R_761_59723,0
R_761_59729,1
R_761_59735,1
R_761_59789,0
R_761_59890,1
R_761_59953,1
R_761_59982,1
R_761_59999,1
R_761_60133,1
R_761_60154,1
R_761_60228,1
R_761_60251,1
R_761_60297,1
R_761_60306,0
R_761_60309,1
R_761_60403,1
R_761_60411,1
R_761_60428,1
R_761_60471,0
R_761_60513,1
R_761_60539,1
R_761_60848,1
R_761_60865,1
R_761_60866,0
R_761_60937,1
R_761_60996,0
R_761_61118,1
R_761_61154,1
R_761_61215,1
R_761_61229,1
R_761_61230,0
R_761_61293,1
R_761_61295,1
R_761_61378,0
R_761_61461,1
R_761_61535,0
R_761_61542,0
R_761_61587,1
R_761_61589,1
R_761_61632,1
R_761_61635,1
R_761_61711,1
R_761_61714,1
R_761_61761,0
R_761_61881,1
R_761_61982,1
R_761_61993,0
R_761_62078,1
R_761_62137,1
R_761_62138,1
R_761_62147,1
R_761_62333,1
R_761_62354,1
R_761_62355,0
R_761_62417,1
R_761_62441,1
R_761_62442,0
R_761_62465,0
R_761_62563,1
R_761_62597,0
R_761_62610,1
R_761_62619,1
R_761_62706,1
R_761_62743,1
R_761_62873,1
R_761_62890,1
R_761_62920,1
R_761_62939,1
R_761_63001,1
R_761_63026,1
R_761_63129,0
R_761_63146,1
R_761_63208,1
R_761_63209,1
R_761_63229,1
R_761_63265,0
R_761_63285,1
R_761_63317,1
R_761_63318,1
R_761_63382,1
R_761_63404,1
R_761_63407,1
R_761_63433,1
R_761_63445,1
R_761_63476,1
R_761_63481,1
R_761_63498,1
R_761_63551,1
R_761_63655,1
R_761_63696,1
R_761_63802,1
R_761_63833,1
R_761_63848,1
R_761_63867,1
R_761_63868,1
R_761_64013,1
R_761_64136,1
R_761_64219,1
R_761_64235,1
R_761_64350,1
R_761_64370,1
R_761_64381,1
R_761_64383,1
R_761_64422,1
R_761_64485,1
R_761_64503,1
R_761_64542,1
R_761_64585,0
R_761_64647,1
R_761_64871,0
R_761_64903,1
R_761_64987,0
R_761_65007,1
R_761_65045,0
R_761_65058,1
R_761_65061,1
R_761_65113,1
R_761_65188,1
R_761_65216,1
R_761_65271,0
R_761_65280,1
R_761_65365,1
R_761_65372,1
R_761_65387,0
R_761_65388,0
R_761_65568,1
R_761_65660,0
R_761_65667,1
R_761_65709,0
R_761_65712,1
R_761_65760,1
R_761_65763,0
R_761_65820,0
R_761_65867,1
R_761_65952,1
R_761_66149,0
R_761_66159,0
R_761_66182,1
R_761_66205,1
R_761_66324,1
R_761_66327,0
R_761_66345,1
R_761_66395,0
R_761_66418,1
R_761_66512,1
R_761_66566,1
R_761_66591,1
R_761_66619,1
R_761_66711,1
R_761_66750,0
R_761_66767,1
R_761_66927,1
R_761_67003,1
R_761_67019,1
R_761_67027,1
R_761_67184,1
R_761_67251,1
R_761_67359,1
R_761_67366,1
R_761_67388,1
R_761_67430,1
R_761_67533,0
R_761_67575,1
R_761_67631,1
R_761_67733,1
R_761_67758,1
R_761_67787,1
R_761_67818,1
R_761_67857,0
R_761_68183,1
R_761_68348,1
R_761_68563,1
R_761_68580,1
R_761_68717,0
R_761_68831,1
R_761_69192,1
R_761_69375,0
R_761_69376,0
R_761_69523,1
R_761_69688,1
R_761_69831,1
R_761_69853,1
R_761_69912,1
R_761_69914,1
R_761_70179,1
R_761_70223,1
R_761_70342,1
R_761_70451,1
R_761_70694,1
R_761_70851,1
R_761_70873,0
R_761_70920,1
R_761_70958,1
R_761_70990,1
R_761_71010,1
R_761_71197,0
R_761_71468,1
R_761_71954,1
R_761_71997,1
R_761_72000,1
R_761_72004,1
R_761_72012,1
R_761_72056,1
R_761_72063,1
R_761_72064,1
R_761_72359,1
R_761_72360,1
R_761_72461,1
R_761_72659,1
R_761_72690,1
R_761_72704,0
R_761_72804,1
R_761_72947,1
R_761_72994,0
R_761_73164,1
R_761_73187,1
R_761_73230,1
R_761_73546,1
R_761_73670,1
R_761_73811,1
R_761_73911,1
R_761_74060,1
R_761_74231,1
R_761_74446,1
R_761_74452,1
R_761_74680,1
R_761_74733,1
R_761_74880,1
R_761_75053,1
R_761_75473,1
R_761_75474,0
R_761_75486,1
R_761_75570,1
R_761_75698,1
R_761_75699,1
R_761_75737,1
R_761_75810,1
R_761_75811,1
R_761_75901,0
R_761_75903,1
R_761_75937,1
R_761_75943,1
R_761_75945,1
R_761_76042,1
R_761_76044,1
R_761_76084,1
R_761_76130,1
R_761_76161,0
R_761_76180,1
R_761_76211,1
R_761_76243,1
R_761_76253,1
R_761_76277,1
R_761_76431,1
R_761_76457,1
R_761_76473,1
R_761_76502,1
R_761_76503,1
R_761_76521,1
R_761_76602,1
R_761_76603,1
R_761_76622,1
R_761_76626,1
R_761_76652,1
R_761_76772,1
R_761_76779,1
R_761_76891,1
R_761_76933,1
R_761_76996,1
R_761_77028,1
R_761_77070,1
R_761_77108,1
R_761_77128,1
R_761_77129,1
R_761_77145,1
R_761_77194,1
R_761_77263,1
R_761_77292,1
R_761_77326,1
R_761_77350,1
R_761_77363,1
R_761_77441,1
R_761_77490,1
R_761_77525,1
R_761_77557,1
R_761_77561,1
R_761_77582,1
R_761_77623,1
R_761_77953,1
R_761_77958,1
R_761_77998,1
R_761_78001,1
R_761_78002,1
R_761_78066,1
R_761_78141,0
R_761_78172,1
R_761_78191,1
R_761_78215,1
R_761_78248,0
R_761_78266,1
R_761_78297,1
R_761_78368,1
R_761_78461,1
R_761_78550,1
R_761_78616,1
R_761_78640,1
R_761_78722,1
R_761_78835,1
R_761_78870,1
R_761_78903,0
R_761_79001,0
R_761_79019,1
R_761_79021,1
R_761_79027,1
R_761_79124,1
R_761_79131,1
R_761_79139,1
R_761_79144,1
R_761_79218,1
R_761_79337,1
R_761_79827,0
R_761_79847,1
R_761_79964,1
R_761_79989,1
R_761_80037,1
R_761_80111,1
R_761_80501,1
R_761_80720,1
R_761_80729,1
R_761_80806,1
R_761_80897,1
R_761_80911,0
R_761_81012,0
R_761_81065,1
R_761_81318,1
R_761_81436,1
R_761_81592,1
R_761_81625,1
R_761_81664,1
R_761_81665,1
R_761_81674,1
R_761_81719,1
R_761_81873,0
R_761_81985,0
R_761_82018,1
R_761_82050,1
R_761_82176,1
R_761_82221,1
R_761_82412,1
R_761_82544,0
R_761_82546,0
R_761_82792,1
R_761_82823,0
R_761_82883,1
R_761_83272,0
R_761_83307,1
R_761_83307,1
R_761_83699,1
R_761_83789,1
R_761_83887,1
R_761_84352,1
R_761_84504,0
R_761_84581,1
R_761_84638,1
R_761_84973,1
R_761_85062,1
R_761_85184,1
R_761_85519,1
R_761_85727,1
R_761_85907,1
R_761_86249,1
R_761_86794,1
R_761_87185,1
R_761_87229,1
R_761_87517,0
R_761_88066,0
R_761_88411,0
R_761_88545,1
R_761_88591,1
R_761_89038,1
R_761_89167,1
R_761_89526,1
R_761_89582,0
R_761_89588,1
R_761_89910,1
R_761_89965,1
R_761_90055,1
R_761_90126,1
R_761_90278,1
R_761_90290,1
R_761_90320,1
R_761_90676,0
R_761_90821,1
R_761_90943,1
R_761_90947,0
R_761_91073,1
R_761_91112,1
R_761_91136,0
R_761_91143,1
R_761_91193,0
R_761_91321,1
R_761_91517,1
R_761_91546,1
R_761_91547,1
R_761_91927,1
R_761_91959,1
R_761_92052,1
R_761_92473,0
R_761_92902,0
R_761_93189,1
R_761_93191,1
R_761_93206,0
R_761_93603,1
R_761_93607,1
R_761_93629,1
R_761_93629,1
R_761_93677,0
R_761_93727,1
R_761_93903,1
R_761_93904,1
R_761_94090,1
R_761_94122,0
R_761_94315,1
R_761_94425,1
R_761_94492,1
R_761_94806,1
R_761_94851,1
R_761_94937,0
R_761_95008,0
R_761_95010,1
R_761_95075,1
R_761_95099,1
R_761_95332,0
R_761_95358,1
R_761_95382,1
R_761_95384,1
R_761_95406,1
R_761_95433,1
R_761_95452,1
R_761_95664,1
R_761_95818,1
R_761_95965,1
R_761_96155,0
R_761_96336,1
R_761_96394,1
R_761_96468,1
R_761_96520,1
R_761_96526,0
R_761_96540,1
R_761_96542,1
R_761_96549,1
R_761_96550,1
R_761_96553,1
R_761_96559,1
R_761_96656,1
R_761_96839,0
R_761_96890,0
R_761_97003,1
R_761_97056,1
R_761_97057,1
R_761_97098,1
R_761_97229,1
R_761_97235,1
R_761_97312,1
R_761_97314,1
R_761_97497,1
R_761_97724,1
R_761_97952,1
R_761_98065,1
R_761_98215,1
R_761_98216,1
R_761_98280,1
R_761_98568,1
R_761_98569,1
R_761_98584,1
R_761_98592,1
R_761_98598,1
R_761_98603,1
R_761_98698,1
R_761_98701,1
R_761_98704,1
R_761_98706,1
R_761_98869,1
R_761_99344,1
R_761_99454,1
R_761_99464,1
R_761_99470,1
R_761_99570,1
R_761_99670,1
R_761_100018,1
R_761_100091,1
R_761_100324,1
R_761_100345,1
R_761_100504,1
R_761_100719,1
R_761_100845,1
R_761_100865,1
R_761_101052,1
R_761_101054,1
R_761_101120,0
R_761_101388,1
R_761_101465,1
R_761_101577,1
R_761_101889,1
R_761_101986,1
R_761_102032,1
R_761_102075,1
R_761_102154,1
R_761_102215,1
R_761_1000005,0
R_761_1000346,0
R_761_1000394,0
R_761_1000440,1
R_761_1000524,0
R_761_1000653,0
R_761_1001190,0
R_761_1001324,0
R_761_1001582,0
R_761_1001666,0
R_761_1002096,1
R_761_1002133,1
R_761_1002270,0
R_761_1002445,1
R_761_1002684,0
R_761_1002893,1
R_761_1003181,0
R_761_1003356,1
R_761_1003619,1
R_761_1003726,1
R_761_1003797,1
R_761_1003970,1
R_761_1003989,1
R_761_1004187,0
R_761_1004215,1
R_761_1004218,1
R_761_1004239,0
R_761_1004441,1
R_761_1004470,1
R_761_1004610,0
R_761_1004687,1
R_761_1004927,1
R_761_1004955,1
R_761_1005355,1
R_761_1005440,0
R_761_1005771,0
R_761_1006007,1
R_761_1006348,1
R_761_1006499,0
R_761_1006552,1
R_761_1006614,0
R_761_1006667,1
R_761_1006890,1
R_761_1007011,0
R_761_1007200,1
R_761_1007761,1
R_761_1007810,0
R_761_1008164,0
R_761_1008252,1
R_761_1008333,0
R_761_1008456,1
R_761_1008486,0
R_761_1008500,0
R_761_1008662,1
R_761_1008826,0
R_761_1008956,1
R_761_1009189,0
R_761_1009509,1
R_761_1009514,1
R_761_1009544,1
R_761_1009693,1
R_761_1009703,0
R_761_1009806,1
R_761_1009828,0
R_761_1009908,1
R_761_1010090,1
R_761_1010483,1
R_761_1010686,0
R_761_1010768,0
R_761_1010785,1
R_761_1010794,0
R_761_1010846,0
R_761_1010999,1
R_761_1011179,1
R_761_1011445,1
R_761_1011515,0
R_761_1011532,0
R_761_1011893,1
R_761_1011906,1
R_761_1012065,0
R_761_1012068,1
R_761_1012341,1
R_761_1012457,1
R_761_1012733,1
R_761_1012935,1
R_761_1013087,1
R_761_1013096,0
R_761_1013118,1
R_761_1013707,0
R_761_1013801,1
R_761_1014061,0
R_761_1014151,0
R_761_1014171,0
R_761_1014270,1
R_761_1014567,1
R_761_1014920,0
R_761_1015148,1
R_761_1015215,0
R_761_1015323,0
R_761_1015370,1
R_761_1015464,0
R_761_1015607,0
R_761_1015653,0
R_761_1015658,1
R_761_1015699,0
R_761_1015719,0
R_761_1015764,1
R_761_1015849,0
R_761_1015904,1
R_761_1015905,1
R_761_1016111,1
R_761_1016242,1
R_761_1017760,0
R_761_1018401,1
R_761_1018406,0
R_761_1018620,0
R_761_1018713,1
R_761_1018742,0
R_761_1018786,0
R_761_1019100,1
R_761_1019146,1
R_761_1019869,0
R_761_1019936,1
R_761_1019974,0
R_761_1020770,1
R_761_1020809,1
R_761_1020932,1
R_761_1021055,0
R_761_1021235,0
R_761_1021393,1
R_761_1021659,0
R_761_1021671,1
R_761_1022021,0
R_761_1022025,0
R_761_1023650,1
R_761_1023806,0
R_761_1026347,0
R_761_1027060,0
R_761_1027101,1
R_761_1027129,1
R_761_1027130,1
R_761_1029663,1
R_761_1168224,0
R_761_1200171,1
R_761_1200370,0
R_761_1200811,0
R_761_1201487,1
R_761_1201574,1
R_761_1201660,0
R_761_1201668,1
R_761_1201973,0
R_761_1202094,0
R_761_1202347,0
R_761_1202401,1
R_761_1202432,1
R_761_1202453,0
R_761_1202760,1
R_761_1202897,0
R_761_1202921,0
R_761_1203124,0
R_761_1203326,1
R_761_1204383,1
R_761_1204423,1
R_761_1204659,0
R_761_1204928,1
R_761_1205104,0
R_761_1205856,1
R_761_1206441,1
R_761_1206888,1
R_761_1207459,0
R_761_1207473,1
R_761_1207562,1
R_761_1207846,0
R_761_1207899,0
R_761_1207980,1
R_761_1208147,0
R_761_1208154,0
R_761_1208166,1
R_761_1208967,0
R_761_1209050,0
R_761_1209492,0
R_761_1209564,1
R_761_1210005,1
R_761_1210251,0
R_761_1210945,0
R_761_1211040,1
R_761_1211205,1
R_761_1211278,0
R_761_1211433,1
R_761_1211528,1
R_761_1211568,1
R_761_1212261,1
R_761_1212391,1
R_761_1212537,1
R_761_1212834,0
R_761_1212889,0
R_761_1213036,0
R_761_1213358,1
R_761_1213462,1
R_761_1213640,1
R_761_1213723,1
R_761_1213898,1
R_761_1214162,0
R_761_1214311,0
R_761_1214335,0
R_761_1214472,1
R_761_1214914,1
R_761_1214986,0
R_761_1215017,1
R_761_1215190,1
R_761_1215474,0
R_761_1215478,1
R_761_1215610,1
R_761_1215638,1
R_761_1215777,0
R_761_1215906,0
R_761_1215952,1
R_761_1215961,1
R_761_1216018,1
R_761_1216060,0
R_761_1216256,0
R_761_1216373,1
R_761_1216470,1
R_761_1216484,0
R_761_1216504,0
R_761_1216528,0
R_761_1216595,0
R_761_1216599,0
R_761_1216672,0
R_761_1216967,1
R_761_1217305,0
R_761_1217480,1
R_761_1217577,0
R_761_1218481,0
R_761_1218495,0
R_761_1218545,1
R_761_1218788,0
R_761_1219584,0
R_761_1219699,1
R_761_1219794,0
R_761_1219795,0
R_761_1219861,0
R_761_1219868,0
R_761_1220291,0
R_761_1220536,1
R_761_1220704,0
R_761_1220733,0
R_761_1220771,0
R_761_1221062,1
R_761_1221368,0
R_761_1221472,0
R_761_1221718,1
R_761_1221857,1
R_761_1221969,1
R_761_1222189,0
R_761_1223058,0
R_761_1223181,0
R_761_1223595,0
R_761_1224049,1
R_761_1224212,0
R_761_1224221,0
R_761_1224308,0
R_761_1224522,1
R_761_1224992,0
R_761_1225062,0
R_761_1225412,1
R_761_1225538,0
R_761_1225684,0
R_761_1225701,1
R_761_1225750,0
R_761_1225790,0
R_761_1225970,1
R_761_1225986,0
R_761_1226040,1
R_761_1226162,0
R_761_1226425,0
R_761_1226479,1
R_761_1226677,1
R_761_1226747,1
R_761_1227352,0
R_761_1227754,0
R_761_1228213,0
R_761_1229072,0
R_761_1229208,0
R_761_1229410,0
R_761_1230364,0
R_761_1231140,0
R_761_1231312,0
R_761_1232013,0
R_761_1234518,0
R_761_1234691,0
R_761_1234967,1
R_761_1235500,0
R_761_1235561,0
R_761_1235622,1
R_761_1236155,1
R_761_1236557,0
R_761_1237089,1
R_761_1237176,0
R_761_1237195,0
R_761_1237313,1
R_761_1237610,1
R_761_1237657,0
R_761_1237820,0
R_761_1238347,0
R_761_1238555,0
R_761_1238654,1
R_761_1238688,1
R_761_1238708,0
R_761_1238934,0
R_761_1239039,0
R_761_1239114,0
R_761_1239186,0
R_761_1239279,0
R_761_1239281,0
R_761_1239346,1
R_761_1239841,1
R_761_1239941,0
R_761_1240331,0
R_761_1240336,0
R_761_1240409,1
R_761_1240669,0
R_761_1240675,0
R_761_1240822,0
R_761_1240860,0
R_761_1241034,0
R_761_1241381,0
R_761_1241523,0
R_761_1241563,1
R_761_1241619,0
R_761_1241802,1
R_761_1241816,0
R_761_1242439,0
R_761_1242462,0
R_761_1243190,1
R_761_1243239,0
R_761_1243456,0
R_761_1243503,1
R_761_1243803,1
R_761_1244267,0
R_761_1244468,1
R_761_1244477,1
R_761_1244576,1
R_761_1244675,1
R_761_1244708,0
R_761_1246334,1
R_761_1246541,1
R_761_1246639,0
R_761_1246863,0
R_761_1246895,0
R_761_1246966,1
R_761_1246996,0
R_761_1247116,1
R_761_1247139,1
R_761_1247181,0
R_761_1247793,1
R_761_1248294,0
R_761_1248779,1
R_761_1248940,0
R_761_1249059,0
R_761_1249216,0
R_761_1249502,1
R_761_1250008,0
R_761_1250290,1
R_761_1250429,0
R_761_1250684,1
R_761_1250735,0
R_761_1250871,0
R_761_1251016,0
R_761_1251071,0
R_761_1251092,0
R_761_1251207,0
R_761_1251332,1
R_761_1251374,1
R_761_1251458,0
R_761_1251713,0
R_761_1251935,0
R_761_1252132,1
R_761_1252373,1
R_761_1253653,1
R_761_1254109,0
R_761_1254786,0
R_761_1255271,0
R_761_1255599,0
R_761_1255800,1
R_761_1255827,1
R_761_1255999,0
R_761_1256002,0
R_761_1256055,0
R_761_1256307,1
R_761_1256352,0
R_761_1256377,0
R_761_1256559,1
R_761_1257351,0
R_761_1257453,1
R_761_1257459,1
R_761_1257603,0
R_761_1257646,1
R_761_1257648,0
R_761_1258303,1
R_761_1258348,0
R_761_1258768,1
R_761_1259103,0
R_761_1259113,0
R_761_1259190,0
R_761_1259638,1
R_761_1259727,0
R_761_1259765,0
R_761_1260216,0
R_761_1260322,0
R_761_1260557,0
R_761_1260605,1
R_761_1260764,0
R_761_1260934,1
R_761_1261302,1
R_761_1261396,0
R_761_1261609,1
R_761_1261720,0
R_761_1261751,0
R_761_1262002,1
R_761_1262048,1
R_761_1262242,1
R_761_1262746,1
R_761_1262820,0
R_761_1262920,0
R_761_1263178,1
R_761_1263339,1
R_761_1263366,1
R_761_1263552,0
R_761_1263616,0
R_761_1263686,0
R_761_1263880,1
R_761_1264216,0
R_761_1264397,0
R_761_1264430,1
R_761_1264581,0
R_761_1264709,0
R_761_1264730,1
R_761_1264740,1
R_761_1265111,0
R_761_1265414,0
R_761_1265744,1
R_761_1265934,0
R_761_1265994,0
R_761_1266122,1
R_761_1266618,1
R_761_1266775,0
R_761_1266795,0
R_761_1267029,1
R_761_1267030,1
R_761_1267470,0
R_761_1267561,1
R_761_1268552,0
R_761_1268623,0
R_761_1268630,0
R_761_1268828,1
R_761_1268838,0
R_761_1268902,0
R_761_1268988,0
R_761_1269041,0
R_761_1269593,0
R_761_1269617,0
R_761_1269641,1
R_761_1269648,0
R_761_1269793,1
R_761_1269941,0
R_761_1271722,1
R_761_1271906,1
R_761_1272337,1
R_761_1272610,1
R_761_1272776,1
R_761_1272968,1
R_761_1273297,0
R_761_1273646,0
R_761_1273737,1
R_761_1273857,0
R_761_1274707,0
R_761_1275046,1
R_761_1275464,1
R_761_1275697,1
R_761_1275809,1
R_761_1275882,1
R_761_1275918,0
R_761_1275930,1
R_761_1275986,0
R_761_1276605,0
R_761_1276779,0
R_761_1278049,0
R_761_1279115,0
R_761_1279669,1
R_761_1280315,0
R_761_1280675,0
R_761_1280729,1
R_761_1280911,1
R_761_1280952,0
R_761_1281037,1
R_761_1281115,1
R_761_1281161,0
R_761_1281295,1
R_761_1281425,0
R_761_1281429,1
R_761_1281441,1
R_761_1281456,0
R_761_1282063,0
R_761_1282543,0
R_761_1282571,0
R_761_1282574,0
R_761_1282592,0
R_761_1282801,0
R_761_1283049,1
R_761_1283207,0
R_761_1283211,0
R_761_1283372,0
R_761_1283635,0
R_761_1284151,1
R_761_1284442,1
R_761_1284631,0
R_761_1284838,1
R_761_1285085,1
R_761_1285272,1
R_761_1285316,1
R_761_1285549,0
R_761_1285832,0
R_761_1285954,1
R_761_1286003,1
R_761_1286231,1
R_761_1286290,1
R_761_1286422,1
R_761_1286655,0
R_761_1287106,1
R_761_1287282,1
R_761_1287550,1
R_761_1287585,1
R_761_1287892,0
R_761_1288251,0
R_761_1288483,0
R_761_1288978,1
R_761_1289148,1
R_761_1289441,0
R_761_1289456,1
R_761_1289657,1
R_761_1289836,0
R_761_1290009,1
R_761_1290107,0
R_761_1290268,1
R_761_1290606,1
R_761_1290768,0
R_761_1291107,1
R_761_1291523,1
R_761_1292096,0
R_761_1292209,0
R_761_1292676,1
R_761_1292683,1
R_761_1292764,0
R_761_1292766,1
R_761_1292974,0
R_761_1293389,0
R_761_1293423,0
R_761_1293601,0
R_761_1293869,0
R_761_1293969,1
R_761_1294134,0
R_761_1295425,1
R_761_1295518,0
R_761_1295552,1
R_761_1295655,0
R_761_1295691,1
R_761_1295834,0
R_761_1296103,0
R_761_1297506,1
R_761_1297527,0
R_761_1297576,1
R_761_1297731,1
R_761_1297929,1
R_761_1298411,0
R_761_1298485,1
R_761_1298937,1
R_761_1298943,0
R_761_1299694,0
R_761_1299919,0
R_761_1410107,0
R_761_1410266,1
R_761_1410454,1
R_761_1410542,0
R_761_1410636,0
R_761_1410640,0
R_761_1410712,1
R_761_1410933,1
R_761_1411239,0
R_761_1411400,0
R_761_1411420,1
R_761_1411530,1
R_761_1411638,0
R_761_1411687,0
R_761_1411826,0
R_761_1411858,0
R_761_1411906,1
R_761_1412047,0
R_761_1412163,0
R_761_1412841,0
R_761_1412858,1
R_761_1412919,0
R_761_1412945,0
R_761_1413291,0
R_761_1413319,0
R_761_1413492,0
R_761_1413682,0
R_761_1413726,1
R_761_1413805,0
R_761_1413894,1
R_761_1413938,1
R_761_1414057,0
R_761_1414060,1
R_761_1414238,0
R_761_1414471,0
R_761_1414554,1
R_761_1414691,1
R_761_1414882,0
R_761_1414975,0
R_761_1415004,0
R_761_1415195,0
R_761_1415229,0
R_761_1415333,0
R_761_1415345,1
R_761_1415601,0
R_761_1415986,1
R_761_1416686,0
R_761_1416855,1
R_761_2200005,1
R_761_2200443,0
R_761_2200602,0
R_761_2201023,0
R_761_2201036,1
R_761_2201150,0
R_761_2201207,1
R_761_2201241,1
